geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
86850,-24.253982372518397,-51.24861300348563,rosario do ivai,PR
86880,-24.384176999999998,-51.58741030924425,ariranha do ivai,PR
86820,-23.66246075422907,-51.36170643202616,california,PR
86865,-24.10385512732684,-51.65232539277732,lidianopolis,PR
86880,-24.38695032123424,-51.58886947716671,ariranha do ivaí,PR
86825,-23.745225851381644,-51.30616877328083,marilandia do sul,PR
86830,-23.76310672711878,-51.41551059226921,rio bom,PR
86845,-24.13867989257817,-51.50944859320512,grandes rios,PR
86870,-24.242487854629356,-51.67309454514026,ivaiporã,PR
86890,-23.602528834123756,-51.58366831581481,cambira,PR
86820,-23.66240675798929,-51.36433087076882,califórnia,PR
86818,-23.55761498008746,-51.53507921955235,pirapo,PR
86828,-23.897435040600257,-51.22516207909342,mauá da serra,PR
86895,-23.76493474309611,-51.50648155079808,novo itacolomi,PR
86848,-24.317878092972787,-51.31458596279518,rio branco do ivaí,PR
86884,-24.30585398586456,-51.78671904044258,arapuã,PR
86938,-24.19450547097668,-51.92405038485945,godoy moreira,PR
86990,-23.489938018233765,-51.788818993683066,marialva,PR
86900,-23.606669525990736,-51.64366204983979,jandaia do sul,PR
86910,-23.707251443823296,-51.64250665844374,marumbi,PR
86975,-23.50634532242993,-51.696090205659,mandaguari,PR
86925,-23.942353548580904,-51.58220606940578,borrazopolis,PR
86945,-23.86507253264613,-51.85697730639839,são pedro do ivaí,PR
86945,-23.86514696612464,-51.85857985717672,sao pedro do ivai,PR
86935,-24.08037562195659,-51.740516901258935,lunardelli,PR
86960,-24.02810801846768,-52.00953010663331,barbosa ferraz,PR
86970,-24.10007078646277,-52.115342729172006,corumbatai do sul,PR
86930,-23.99206040691,-51.8243208777732,sao joao do ivai,PR
86920,-23.825817818273244,-51.66858339556697,kalore,PR
86950,-23.924084428096357,-51.983038998659005,fenix,PR
86920,-23.900656130277703,-51.74107033767593,kaloré,PR
86925,-23.93928999999997,-51.58564999999993,borrazópolis,PR
86931,-23.95750124255124,-51.91579375954426,luar,PR
86950,-23.91546424595777,-51.97872283621869,fênix,PR
86995,-23.584743000000003,-51.90274349999999,aquidaban,PR
86930,-23.99209972161412,-51.817984248752936,são joão do ivaí,PR
86932,-24.09037503784736,-54.25582528430819,ubauna,PR
87010,-23.443459676669885,-51.93287204648106,maringá,PR
87013,-23.41986366306706,-51.9370505253616,maringa,PR
87160,-23.3444533546691,-52.0955185291364,mandaguacu,PR
87140,-23.456818505027293,-52.04686328687023,paicandu,PR
87111,-23.45643088849288,-51.86636940192774,sarandi,PR
87190,-23.43603704981107,-52.28841988201226,sao jorge do ivai,PR
87155,-23.55708483168905,-52.21991416196163,doutor camargo,PR
87170,-23.40794453579362,-52.19994018000091,ourizona,PR
87140,-23.45592559389968,-52.03408304757494,paiçandu,PR
87190,-23.43843387007331,-52.29123147727619,são jorge do ivaí,PR
87160,-23.34909228103329,-52.09655758802369,mandaguaçu,PR
87130,-23.624117352917036,-52.22455122907942,ivatuba,PR
87185,-23.313596694739694,-52.30406621904029,florai,PR
87180,-23.2792214006119,-52.15503316143376,presidente castelo branco,PR
87185,-23.31517807941704,-52.302999203453815,floraí,PR
87165,-23.343247176994566,-52.09326980253107,pulinopolis,PR
87209,-23.66837933306229,-52.59191128521868,cianorte,PR
87250,-23.951445083704208,-52.34935307900668,peabiru,PR
87290,-24.28718549443975,-52.27378762745151,luiziana,PR
87270,-23.79880831580239,-52.25403419932261,engenheiro beltrao,PR
87280,-24.419682767821577,-52.097354928715866,iretama,PR
87265,-23.85174490874296,-52.129436895273074,quinta do sol,PR
87215,-23.376683999999948,-52.607968999999954,são manoel do paraná,PR
87275,-25.461736093254093,-49.28672191326677,ivailandia,PR
87240,-23.769288879334542,-52.44857096399923,terra boa,PR
87270,-23.799231254366383,-52.25926350665965,engenheiro beltrão,PR
87225,-23.466240672488837,-52.55487302532702,japurá,PR
87215,-23.376683999999948,-52.607968999999954,sao manoel do parana,PR
87214,-23.60379774702744,-52.51693790359452,vidigal,PR
87308,-24.02873739264769,-52.368261526247714,campo mourao,PR
87380,-24.143821790983647,-52.78146250746643,janiopolis,PR
87370,-24.046867111104785,-53.00818895062893,moreira sales,PR
87320,-24.594496260917715,-52.27686769568828,roncador,PR
87360,-24.18847968847047,-53.016364393737085,goioere,PR
87340,-24.304112999999997,-52.533738,mambore,PR
87355,-24.418660628300504,-52.8374999760544,juranda,PR
87345,-24.588735788185947,-52.80920836265472,campina da lagoa,PR
87330,-24.676277357965688,-52.57064885493642,nova cantu,PR
87303,-24.036624000000007,-52.37992104199154,campo mourão,PR
87340,-24.32429890264248,-52.522695069604346,mamborê,PR
87395,-24.3110537802851,-52.95329287782444,rancho alegre d'oeste,PR
87365,-24.276816531677994,-53.07309970540163,quarto centenario,PR
87360,-24.192759290768592,-53.02435100552814,goioerê,PR
87325,-24.09497335778452,-52.62357352180008,farol,PR
87395,-24.30609896784189,-52.9566984051356,rancho alegre d  oeste,PR
87365,-24.2718596772122,-53.0694333134515,4o. centenario,PR
87365,-24.283544789376485,-53.07517625243521,quarto centenário,PR
87380,-24.14679038751626,-52.774067201490446,janiópolis,PR
87365,-24.28190538509627,-53.07451607086753,4º centenario,PR
87375,-24.11038259348804,-52.88769154877284,paraná d'oeste,PR
87430,-23.727448190441912,-52.86758715767643,tapejara,PR
87470,-24.007313879623783,-53.14897214277437,mariluz,PR
87450,-23.86578198865268,-52.875963517684205,tuneiras do oeste,PR
87400,-23.77770101189612,-53.09420292153244,cruzeiro do oeste,PR
87480,-23.61183826831648,-53.20654279799121,maria helena,PR
87408,-23.531909363369728,-53.08404426440178,sao silvestre,PR
87550,-23.87187862242288,-53.90062937414095,altonia,PR
87504,-23.748416432474365,-53.29690112215509,umuarama,PR
87560,-23.99278598350291,-53.69902728244386,iporã,PR
87540,-23.79747172882613,-53.67445331345401,perola,PR
87567,-24.24797456616393,-51.676012661460206,guaipora,PR
87540,-23.802780029988032,-53.683387468690185,pérola,PR
87555,-23.765957386345484,-53.88023236596054,sao jorge do patrocinio,PR
87535,-23.73758412825663,-53.485974574541,xambre,PR
87595,-24.19929118872208,-53.526424559840166,brasilândia do sul,PR
87525,-23.40428721104114,-53.36471134220823,ivate,PR
87530,-23.396619519670747,-53.612252907517245,icaraima,PR
87580,-24.030011266675675,-53.44690926831338,alto piquiri,PR
87538,-23.894211630230167,-53.4047773474088,perobal,PR
87565,-23.90107205531817,-53.5129070839392,cafezal do sul,PR
87570,-24.069001013143257,-53.84597089433078,francisco alves,PR
87518,-23.619535425600905,-53.38212068195976,serra dos dourados,PR
87595,-24.19563318031497,-53.52589331404928,brasilandia do sul,PR
87545,-23.723803669279505,-53.81211113935527,esperanca nova,PR
87530,-23.386891779266637,-53.620751168957234,icaraíma,PR
87525,-23.40593881167942,-53.37634765031324,ivaté,PR
87550,-23.86856577386088,-53.89545193416888,altônia,PR
87521,-23.527513757198776,-53.466905836977,santa eliza,PR
87535,-23.71808536330173,-53.71443203207984,xambrê,PR
87555,-23.756580173321243,-53.88384786471746,são jorge do patrocínio,PR
87640,-23.090179907818783,-52.15776925606078,uniflor,PR
87660,-22.93825452398184,-52.15652385610892,paranacity,PR
87600,-23.18533180616245,-52.2042845918601,nova esperança,PR
87680,-22.65725628260365,-52.08483560716908,paranapoema,PR
87690,-22.55209840566701,-52.037532715149176,jardim olinda,PR
87750,-23.132700277025453,-52.31974206630135,alto parana,PR
87708,-23.09588633672341,-52.4523632136921,paranavai,PR
87706,-23.073063041057956,-52.434486317128375,paranavaí,PR
87770,-23.31526677301588,-52.47872760611005,são carlos do ivaí,PR
87780,-23.283332085984306,-52.60102263475902,paraiso do norte,PR
87740,-22.85787288070135,-52.33576934522308,são joão do caiuá,PR
87740,-22.855192123151436,-52.34151471087763,sao joao do caiua,PR
87760,-23.19624084353108,-52.49561006253367,tamboara,PR
87770,-23.31782000793505,-52.473963346301176,sao carlos do ivai,PR
87780,-23.28017167961878,-52.59526021560511,paraíso do norte,PR
87750,-23.12713412422191,-52.31448142494956,alto paraná,PR
87730,-22.73891049285855,-52.34634377408081,santo antonio do caiua,PR
87790,-23.17741436731372,-52.604439137185,nova alianca do ivai,PR
87722,-23.08450421862738,-52.60608207098351,graciosa,PR
87730,-22.740860488268048,-52.3442529918376,santo antônio do caiuá,PR
87790,-23.177373556467018,-52.60625509046648,nova aliança do ivaí,PR
87880,-22.94269881650072,-52.69499413433616,guairaca,PR
87820,-23.381002850443103,-52.9449678504431,cidade gaucha,PR
87890,-22.73116132135527,-52.6159501365503,terra rica,PR
87800,-23.41795041472369,-52.77341857828163,rondon,PR
87860,-23.02081098459815,-52.92187055719282,planaltina do parana,PR
87850,-23.096977141561467,-52.78281460798768,amapora,PR
87820,-23.38505606282761,-52.940759765939866,cidade gaúcha,PR
87810,-23.339856384792338,-52.77692947350147,guaporema,PR
87850,-23.091996802157546,-52.791181286492446,amaporã,PR
87895,-22.69104410322461,-52.73500879810208,adhemar de barros,PR
87860,-23.02206334849094,-52.92064459446549,planaltina do paraná,PR
87880,-22.935657625273592,-52.6867459281024,guairaçá,PR
87920,-22.95591358902925,-53.29000221034904,santa cruz de monte castelo,PR
87980,-22.730763649203528,-52.88237903101762,itauna do sul,PR
87970,-22.76883784468398,-52.99602383840586,nova londrina,PR
87900,-22.931426544866625,-53.13375928731349,loanda,PR
87960,-22.738023499335117,-53.03480128032035,marilena,PR
87930,-23.091767399772465,-53.4892458751422,querencia do norte,PR
87910,-23.005682375277445,-53.19648426558904,santa isabel do ivai,PR
87950,-22.77079758343282,-53.26217343962884,porto rico,PR
87930,-23.08727246740573,-53.48529743938355,querência do norte,PR
87915,-23.17392411959137,-53.09507731317501,santa mônica,PR
87915,-23.173719999999943,-53.09298999999999,santa monica,PR
87955,-22.824631164331738,-53.22125249999999,são pedro do paraná,PR
87955,-22.82347469870493,-53.21931965732587,sao pedro do parana,PR
87990,-22.66032933722349,-52.8643215,diamante do norte,PR
87957,-23.130766639614933,-53.27503689942243,porto sao jose,PR
87980,-22.727207820642395,-52.888580031042565,itaúna do sul,PR
87910,-23.00047327009413,-53.20339330414983,santa isabel do ivaí,PR
87913,-23.132248473047188,-53.277412074957645,sao jose do ivai,PR
88034,-27.57865911904912,-48.50709600207745,florianopolis,SC
88015,-27.59186031447276,-48.54902548765073,florianópolis,SC
88058,-27.450674474897465,-48.40169285789716,florian&oacute;polis,SC
88061,-27.58285960283338,-48.43475522799933,floripa,SC
88135,-27.675399941807463,-48.68445574523188,palhoça,SC
88140,-27.68723126004833,-48.78064877201771,santo amaro da imperatriz,SC
88132,-27.64301988374891,-48.6725565749633,palhoca,SC
88190,-27.377327999999945,-48.577062499999954,governador celso ramos,SC
88165,-27.471347271855308,-48.66254250683506,biguacu,SC
88106,-27.61033695403959,-48.64766592069694,são josé,SC
88125,-27.568343032183098,-48.790032677429565,sao pedro de alcantara,SC
88161,-27.51942787362405,-48.647328242755066,biguaçu,SC
88150,-27.695363785630786,-48.824898256913805,aguas mornas,SC
88125,-27.570562985434133,-48.75217346940804,são pedro de alcântara,SC
88165,-27.486754323807023,-48.6500770278564,guaporanga,SC
88215,-27.14294161449014,-48.50728684609616,bombinhas,SC
88200,-27.24191068154528,-48.61743425899997,tijucas,SC
88220,-27.13197710454484,-48.599233840908056,itapema,SC
88210,-27.154606768453945,-48.56986624316197,porto belo,SC
88230,-27.264888475478536,-48.77091437737793,canelinha,SC
88270,-27.29179483303176,-48.92815174969478,nova trento,SC
88260,-27.413661598355706,-48.94902647429714,major gercino,SC
88295,-27.199110666390222,-49.07334536161303,botuvera,SC
88295,-27.196623484276174,-49.08848666984383,botuverá,SC
88310,-26.89105185843889,-48.70160775209466,itajai,SC
88338,-26.976138317790983,-48.64145671357261,balneario camboriu,SC
88301,-26.91626999999994,-48.65245999999996,itajaí,SC
88372,-26.85907968190116,-48.63953562951828,navegantes,SC
88353,-27.09960944237496,-48.910555294766944,brusque,SC
88385,-26.773764104374084,-48.63953711236351,penha,SC
88380,-26.72459340297438,-48.68317628625917,balneário piçarras,SC
88348,-26.99799029848867,-48.65605531454657,camboriu,SC
88330,-27.001721999999944,-48.62752099999997,balneário camboriú,SC
88340,-27.021811520663142,-48.651337152892566,camboriú,SC
88380,-26.73542391215925,-48.68237146136846,balneario picarras,SC
88390,-26.70909855991671,-48.69369179611,barra velha,SC
88360,-27.08719134688749,-48.98086722680159,guabiruba,SC
88320,-26.8990520061708,-48.82655548476291,ilhota,SC
88395,-26.56292647027343,-48.75857886021407,são joão do itaperiú,SC
88380,-26.7773522838409,-48.67973449062277,picarras,SC
88395,-26.61452756660881,-48.79982853758359,sao joao do itaperiu,SC
88420,-27.39631662331496,-49.833659258708046,agrolandia,SC
88450,-27.701350555128187,-49.33459795584936,alfredo wagner,SC
88443,-27.390308288815348,-49.35769879990544,vidal ramos,SC
88445,-27.50683222398425,-49.28717864145742,leoberto leal,SC
88490,-27.962987017603908,-48.67050566252546,paulo lopes,SC
88495,-28.03172040884407,-48.62388672140172,garopaba,SC
88470,-27.67010614993153,-49.01339877340572,rancho queimado,SC
88400,-27.416852498627023,-49.6005942135774,ituporanga,SC
88410,-27.4212965648172,-49.78344578639111,atalanta,SC
88460,-27.58579602024569,-48.98403659704282,angelina,SC
88420,-27.39555621308137,-49.826714957404576,agrolândia,SC
88440,-27.4922178124458,-49.41980753518701,imbuia,SC
88475,-27.909599359484886,-49.13261919315861,anitapolis,SC
88485,-27.900181501862612,-48.929463009869366,sao bonifacio,SC
88475,-27.90250112249208,-49.12677600885147,anitápolis,SC
88407,-27.58808357580473,-49.54839526344868,chapadao do lageado,SC
88407,-27.591347999999947,-49.55531749999996,chapadão do lageado,SC
88598,-27.634082073009672,-51.332803224299,celso ramos,SC
88540,-27.50303152475152,-50.12361082120724,otacilio costa,SC
88540,-27.496117989655765,-50.12441920125396,otacílio costa,SC
88535,-27.584377645787185,-50.3650947867766,correia pinto,SC
88590,-27.688010028631528,-51.12997927501305,anita garibaldi,SC
88570,-27.664008013835723,-50.58283765940262,sao jose do cerrito,SC
88548,-27.938735559256934,-50.51001144246438,capao alto,SC
88538,-27.742061732346265,-49.948008580932246,bocaina do sul,SC
88580,-27.900317414997893,-50.75642206482837,campo belo do sul,SC
88570,-27.65782963854512,-50.581471811862414,são josé do cerrito,SC
88538,-27.74570942949581,-49.94526826921005,bocaína do sul,SC
88585,-27.79693973078827,-50.8741195091567,cerro negro,SC
88543,-27.952667541941484,-50.09573143983518,painel,SC
88509,-27.81513743825374,-50.31575119900165,videira,SC
88680,-27.798802210257072,-49.487725593260976,bom retiro,SC
88600,-28.291582383859733,-49.933255822992784,sao joaquim,SC
88650,-27.99020255413033,-49.58422230854364,urubici,SC
88625,-27.95362694848357,-49.87590739248981,urupema,SC
88600,-28.292384010277598,-49.923200648370106,são joaquim,SC
88658,-27.862017068560547,-49.780863976474926,rio rufino,SC
88640,-28.315451999999947,-49.617673999999965,bom jardim da serra,SC
88704,-28.46951928224586,-48.99324969252177,tubarao,SC
88790,-28.441292588033853,-48.81048578952161,laguna,SC
88780,-28.190231258277556,-48.66460352500113,imbituba,SC
88750,-28.27354928978744,-49.16896410025293,braco do norte,SC
88717,-28.67012523717567,-49.10734728123141,sangao,SC
88750,-28.284160319391823,-49.15639142490652,braço do norte,SC
88710,-28.55923211639645,-49.150041874121015,treze de maio,SC
88730,-28.327530882623098,-49.18050954005345,sao ludgero,SC
88704,-28.47952170330084,-49.008309218564285,tubarão,SC
88745,-28.451195796978386,-48.9480281963324,capivari de baixo,SC
88770,-28.344945962699946,-48.81384114247075,imarui,SC
88715,-28.621531461000867,-49.023995719014565,jaguaruna,SC
88740,-28.262298133122105,-49.01626218912277,armazem,SC
88730,-28.32246493818185,-49.17544216363606,são ludgero,SC
88740,-28.260961115225115,-49.02058538125523,armazém,SC
88760,-28.140568524046284,-49.11591185095567,rio fortuna,SC
88725,-28.493609999999933,-49.220279999999946,azambuja,SC
88798,-28.38832670449332,-48.87285916212948,pescaria brava,SC
88735,-28.32603434263272,-49.06566380829775,gravatal,SC
88720,-28.437934739617457,-49.18507017871418,pedras grandes,SC
88770,-28.34120276666078,-48.81728741244594,imaruí,SC
88717,-28.63901024817354,-49.12623734737906,sangão,SC
88802,-28.680422038680614,-49.36995209892042,criciuma,SC
88835,-28.60171063875754,-49.24664248449389,estacao cocal,SC
88880,-28.387547350354083,-49.37383934500704,lauro muller,SC
88820,-28.7629920668113,-49.27499226831797,içara,SC
88801,-28.67902012188524,-49.364221602454286,criciúma,SC
88870,-28.348012329033157,-49.30055430967754,orleans,SC
88868,-28.66415840512589,-49.46898557112873,nossa senhora de caravaggio,SC
88850,-28.748325046839994,-49.483182534145975,forquilhinha,SC
88840,-28.526461585008278,-49.32174954817925,urussanga,SC
88860,-28.63034155538745,-49.40884812058019,sideropolis,SC
88845,-28.595032995204008,-49.319683039584966,cocal do sul,SC
88890,-28.18632973997035,-49.21966121944679,grão pará,SC
88830,-28.65891732327179,-49.21116169878975,morro da fumaca,SC
88890,-28.186676991774,-49.21396161241119,grao para,SC
88830,-28.64652719371099,-49.193017833536224,morro da fumaça,SC
88860,-28.593462198775025,-49.42697577439769,siderópolis,SC
88880,-28.38853264046904,-49.39104178324176,lauro müller,SC
88862,-28.50316802722439,-49.461089816923945,treviso,SC
88828,-28.827000128679675,-49.22669776740314,balneario rincao,SC
88828,-28.82475089361384,-49.22739386469856,balneário rincão,SC
88835,-28.601645997220583,-49.24656641244125,estação cocal,SC
88904,-28.95782178562493,-49.49669477597142,araranguá,SC
88901,-28.940918963179666,-49.49582082677826,ararangua,SC
88980,-29.322193720594974,-49.72515474288599,passo de torres,SC
88914,-28.9805739228165,-49.40528215258,balneario arroio do silva,SC
88950,-29.00154224527128,-49.753884231530186,jacinto machado,SC
88920,-28.828471500000003,-49.63836375,meleiro,SC
88965,-29.14124692251072,-49.705801931028006,santa rosa do sul,SC
88970,-29.18707462853695,-49.78139634582708,sao joao do sul,SC
88960,-29.11321350581612,-49.628523808338834,sombrio,SC
88955,-29.163967760643608,-49.5823673803218,balneario gaivota,SC
88914,-28.991980904850845,-49.42484942842932,balneário arroio do silva,SC
88923,-28.899945513324457,-49.54701568750369,sapiranga,SC
88970,-29.18707462853695,-49.78139634582708,são joão do sul,SC
88940,-28.83322790191655,-49.84428167808824,timbe do sul,SC
88935,-28.97036836031963,-49.63820715911049,ermo,SC
88955,-29.18092107068452,-49.60101982640348,balneário gaivota,SC
88915,-28.863259774825707,-49.44789940729144,maracajá,SC
88925,-28.800127512229675,-49.71386846480913,morro grande,SC
88940,-28.832515563187435,-49.84159292629857,timbé do sul,SC
88915,-28.853957999999945,-49.45680799999997,maracaja,SC
88934,-28.677712894943163,-49.10966127783367,morro chato,SC
89080,-26.905292101127028,-49.24885309562462,indaial,SC
89026,-26.971132453228723,-49.07623407230649,blumenau,SC
89160,-27.20981137280685,-49.63292048422235,rio do sul,SC
89145,-26.95651751299624,-49.62864935292745,jose boiteux,SC
89182,-27.17742018417554,-49.54348284272245,lontras,SC
89198,-26.942585142640656,-50.13865875819567,rio do campo,SC
89170,-27.23087744199508,-49.73043032302249,laurentino,SC
89116,-26.924731602973864,-48.96055664215933,gaspar,SC
89128,-26.229442939484237,-49.4052167110414,luiz alves,SC
89120,-26.83365489702238,-49.26170944102369,timbo,SC
89107,-26.782733356548945,-49.16415016984577,pomerode,SC
89196,-26.98113230239344,-50.00637519639799,salete,SC
89124,-26.775134152676948,-49.41645386388922,benedito novo,SC
89150,-27.0558026497794,-49.626171791002086,presidente getulio,SC
89135,-27.104285999999945,-49.376370499999965,apiuna,SC
89120,-26.811509280599,-49.26999071426511,timbó,SC
89140,-27.05334559133681,-49.5094661052278,ibirama,SC
89136,-26.90788801527196,-49.36522248757208,rodeio,SC
89176,-27.301443515768103,-49.792025328947446,trombudo central,SC
89172,-27.25430420503072,-49.9284599962938,pouso redondo,SC
89126,-26.71560999999997,-49.48572999999993,doutor pedrinho,SC
89188,-27.264562930274323,-49.71090723372474,agronomica,SC
89178,-27.362672403723224,-49.87753906953887,braço do trombudo,SC
89178,-27.371495999999947,-49.90456249999996,braco do trombudo,SC
89150,-27.055871428842924,-49.62371019171641,presidente getúlio,SC
89157,-26.922232024142584,-49.79045816392109,witmarsum,SC
89138,-26.953068042841984,-49.37177204129655,ascurra,SC
89190,-27.11748865001931,-50.01200135402357,taio,SC
89180,-27.193200500549096,-49.79406439215644,rio do oeste,SC
89148,-26.8891988584738,-49.84283973577778,vitor meireles,SC
89155,-26.997019999999964,-49.76108999999997,dona emma,SC
89135,-27.037882788198264,-49.38979857476578,apiúna,SC
89143,-27.036898441273788,-49.58699047380958,dalbergia,SC
89190,-27.116575130472583,-50.01529466291952,taió,SC
89148,-26.883757985834823,-49.837102223803136,vítor meireles,SC
89188,-27.26923570441541,-49.71756665237806,agronômica,SC
89121,-26.740664186748504,-49.27214980932904,rio dos cedros,SC
89184,-27.28138740530753,-49.38954219571787,presidente nereu,SC
89194,-27.200486702543984,-50.06852786676062,mirim doce,SC
89145,-26.958301835340304,-49.6320063353403,josé boiteux,SC
89219,-26.25413501236067,-48.87133423020441,joinville,SC
89286,-26.242374462882584,-49.44408726641652,sao bento do sul,SC
89295,-26.261841794823777,-49.5235885039339,rio negrinho,SC
89245,-26.417275647222727,-48.756934054286376,araquari,SC
89240,-26.245495127938263,-48.634314956564246,sao francisco do sul,SC
89256,-26.487035474897464,-49.071400994171626,jaragua do sul,SC
89270,-26.47119165563505,-48.99874721931727,guaramirim,SC
89275,-26.40323432806667,-49.087597917849614,schroeder,SC
89248,-26.02136726871851,-48.851805442616914,garuva,SC
89260,-26.50713904579032,-49.13313967470719,jaraguá do sul,SC
89247,-26.459915918008484,-48.62031401150022,balneario barra do sul,SC
89240,-26.25072560054372,-48.63673787796585,são francisco do sul,SC
89249,-26.069942999999945,-48.63236299999997,itapoa,SC
89278,-26.423574854935936,-49.24222454201851,corupa,SC
89280,-26.247504156831152,-49.38299778231957,são bento do sul,SC
89247,-26.46153310726008,-48.61046150253985,balneário barra do sul,SC
89249,-26.082737685260263,-48.61428318279697,itapoá,SC
89278,-26.42555958436081,-49.2436972756118,corupá,SC
89246,-26.543190760046667,-48.71245727984388,itapocu,SC
89294,-26.16160940826757,-49.3838175280032,fragosos,SC
89300,-26.11990678126073,-49.803153488260165,mafra,SC
89340,-26.33959423212308,-49.904293191180535,itaiopolis,SC
89370,-26.403953735049686,-50.14448816565201,papanduva,SC
89340,-26.345360081838457,-49.9028554064937,itaiópolis,SC
89384,-26.45557110565639,-50.23906174613877,residencia fuck,SC
89460,-26.16862248406491,-50.392861528512256,canoinhas,SC
89400,-26.23222339009829,-51.08336577971018,porto uniao,SC
89400,-26.24046640599359,-51.08097477571491,porto união,SC
89480,-26.362510597340695,-50.32483412294074,major vieira,SC
89478,-26.275555709056803,-50.46587675837673,bela vista do toldo,SC
89440,-26.2393934489566,-50.79774296701464,irineópolis,SC
89440,-26.287749559087327,-50.78368181689885,irineopolis,SC
89490,-26.107966099591287,-50.30785081925657,tres barras,SC
89410,-26.38638999999995,-50.883609999999976,santa cruz do timbo,SC
89490,-26.120182359937186,-50.30736875162948,três barras,SC
89430,-26.60327488002217,-51.09487046979415,calmon,SC
89420,-26.47435543292028,-51.15001379932671,matos costa,SC
89500,-26.77759782919396,-51.0266006692904,cacador,SC
89580,-27.029491198616498,-50.91302665918517,fraiburgo,SC
89520,-27.288614821408185,-50.57696646191445,curitibanos,SC
89545,-26.61739611196454,-50.668959512895846,timbó grande,SC
89535,-27.165509168819703,-50.46862452668378,ponte alta do norte,SC
89590,-26.93111132827164,-51.3340498507086,arroio trinta,SC
89503,-26.781021426798794,-51.01720747308502,caçador,SC
89558,-27.001624153002236,-51.24034695077845,iomere,SC
89515,-26.933486480896484,-50.693396745282,lebon regis,SC
89545,-26.619651078485628,-50.67422606114884,timbo grande,SC
89515,-26.93512093420065,-50.69022153649867,lebon régis,SC
89595,-26.90864860424969,-51.399209072338095,salto veloso,SC
89570,-27.048989999999947,-51.23755249999997,pinheiro preto,SC
89533,-26.782351987425287,-50.9909837346078,sao cristovao do sul,SC
89550,-26.893142597404623,-51.07486197547425,rio das antas,SC
89530,-27.17566510161734,-50.80837236822696,frei rogerio,SC
89533,-27.26421524196878,-50.44008905793708,são cristóvão do sul,SC
89518,-26.855912252440515,-51.37545811192968,macieira,SC
89558,-27.000118275623787,-51.245860145777314,iomerê,SC
89530,-27.182324999999945,-50.77213099999996,frei rogério,SC
89620,-27.403062004188214,-51.22967409631809,campos novos,SC
89680,-27.026112244734502,-51.90328283969753,irani,SC
89634,-27.31034818505467,-50.83542511654012,brunopolis,SC
89694,-26.849580675078037,-52.256987290082144,faxinal dos guedes,SC
89600,-27.16882094342798,-51.51882419291629,joacaba,SC
89667,-27.418399801872027,-51.77096945329615,piratuba,SC
89665,-27.376096118250835,-51.59534294949204,capinzal,SC
89683,-26.87045447864096,-52.01542238477738,ponte serrada,SC
89654,-26.997249162083232,-51.55546382143922,agua doce,SC
89650,-26.99928007635342,-51.41862192626861,treze tilias,SC
89687,-26.779158940803057,-52.06276057272658,passos maia,SC
89610,-27.17195603801515,-51.49352558295913,herval d'oeste,SC
89610,-27.17503356338643,-51.49909201384615,herval d oeste,SC
89618,-27.13059033944621,-50.93868163058895,monte carlo,SC
89690,-26.788988999999944,-52.122283999999965,vargeao,SC
89600,-27.173401983351575,-51.5041683687172,joaçaba,SC
89663,-27.329046383432036,-51.60118442849723,ouro,SC
89636,-27.612545793229646,-51.02269606144874,abdon batista,SC
89652,-27.181010343207944,-51.23837154342321,ibiam,SC
89677,-27.17206555808261,-51.73787061555339,jabora,SC
89613,-27.27079216621349,-51.44407371884776,erval velho,SC
89633,-27.45634052585584,-51.55387689277025,zortéa,SC
89633,-27.456632577969646,-51.54789193396126,zortea,SC
89650,-27.00303169903752,-51.41308754029957,treze tílias,SC
89640,-27.08700367520803,-51.3680581500336,ibicare,SC
89690,-26.788988999999944,-52.122283999999965,vargeão,SC
89609,-27.13082467055225,-51.46825266902304,luzerna,SC
89654,-26.99682716571039,-51.55323801006977,água doce,SC
89634,-27.30862825005501,-50.83904484377063,brunópolis,SC
89677,-27.17178377996635,-51.732404770233146,jaborá,SC
89610,-27.17011649417842,-51.49462563186908,herval doeste,SC
89660,-27.26392384682729,-51.56379051931626,lacerdopolis,SC
89640,-27.08951826744372,-51.37082160234345,ibicaré,SC
89610,-27.18181340400024,-51.49639405989056,herval d' oeste,SC
89700,-27.22653060850951,-52.02147812014162,concordia,SC
89770,-27.147905298084144,-52.309373018870126,seara,SC
89740,-27.157673705059427,-52.14062161090025,arabuta,SC
89760,-27.275085,-52.33922369343495,ita,SC
89703,-27.219406079575243,-52.038646085529074,concórdia,SC
89745,-27.22083994710839,-51.81102224706286,presidente castello branco,SC
89780,-27.02090999999996,-52.32995999999997,xavantina,SC
89735,-27.05307853048608,-52.09110130912812,lindoia do sul,SC
89730,-27.435274975991305,-51.90574997409418,alto bela vista,SC
89790,-27.07363800594624,-52.135406462424655,ipumirim,SC
89750,-27.370514774407,-51.90160130155491,peritiba,SC
89778,-27.073677924846148,-52.46063391683467,arvoredo,SC
89765,-27.252211025507226,-52.49891484693896,paial,SC
89735,-27.051409999999976,-52.08203999999995,lindóia do sul,SC
89760,-27.27404090946237,-52.34223409298748,itá,SC
89871,-26.72089654569827,-53.044897749824365,serra alta,SC
89825,-26.960877587195213,-52.53025152561406,xaxim,SC
89802,-27.10203969025658,-52.61515530531225,chapeco,SC
89820,-26.87062454886829,-52.40448790429404,xanxere,SC
89887,-27.072036337867036,-53.16041845841325,palmitos,SC
